manufacturer,model,tsn,year,fuel_type,federal_state,new_registration
NISSAN (CH),Nissan Leaf 40kWh,ALE,2018,E,Saarland,26
NISSAN (CH),NISSAN e-NV200,AIA,2018,E,Saarland,1
NISSAN (CH),"NISSAN LEAF 30kWh,NISSAN",AFV,2018,E,Saarland,0
OPEL,Ampera-e,AGT,2018,E,Saarland,1
OPEL,Ampera-e,BLA,2018,E,Saarland,0
PEUGEOT (F),iOn,AOG,2018,E,Saarland,4
RENAULT (F),ZOE,AZX,2018,E,Saarland,26
RENAULT (F),ZOE,BIA,2018,E,Saarland,9
TESLA (USA),Model S,AAJ,2018,E,Saarland,0
TESLA (USA),Model S,AAK,2018,E,Saarland,8
TESLA (USA),Model S,AAL,2018,E,Saarland,2
TESLA (USA),Model X,AAM,2018,E,Saarland,0
TESLA (USA),Model X,AAO,2018,E,Saarland,2
TESLA (USA),Model X,AAP,2018,E,Saarland,0
VOLKSWAGEN (D),GOLF,BMS,2018,E,Saarland,0
VOLKSWAGEN (D),GOLF,CBP,2018,E,Saarland,51
VOLKSWAGEN (D),UP!,BKY,2018,E,Saarland,3
BMW,"i3s,i3",BSI,2018,E,Sachsen,66
CITROEN (F),"C-ZERO,C-Zero",AJT,2018,E,Sachsen,4
DAIMLER (D),forfour ed,GON,2018,E,Sachsen,37
DAIMLER (D),fortwo cabrio ed,GOP,2018,E,Sachsen,11
DAIMLER (D),fortwo coupe ed,HHE,2018,E,Sachsen,31
DAIMLER (D),B 250 e,EWE,2018,E,Sachsen,0
DAIMLER (D),EQ forfour,HSE,2018,E,Sachsen,38
DAIMLER (D),EQ fortwo cabrio,HSG,2018,E,Sachsen,6
DAIMLER (D),EQ fortwo coupe,HSF,2018,E,Sachsen,46
FORD (D),Focus Electric,BFW,2018,E,Sachsen,2
HYUNDAI MOTOR (ROK),IONIQ,AHL,2018,E,Sachsen,85
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIO,2018,E,Sachsen,21
JAGUAR LAND ROVER (GB),Jaguar I-PACE,AHX,2018,E,Sachsen,4
KIA MOTOR (ROK),NIRO,AIB,2018,E,Sachsen,0
KIA MOTOR (ROK),SOUL,AGJ,2018,E,Sachsen,8
MITSUBISHI (J),Mitsubishi i-MiEV,AEK,2018,E,Sachsen,0
NISSAN (CH),Nissan Leaf 40kWh,ALE,2018,E,Sachsen,190
NISSAN (CH),NISSAN e-NV200,AIA,2018,E,Sachsen,10
NISSAN (CH),"NISSAN LEAF 30kWh,NISSAN",AFV,2018,E,Sachsen,2
OPEL,Ampera-e,AGT,2018,E,Sachsen,35
OPEL,Ampera-e,BLA,2018,E,Sachsen,0
PEUGEOT (F),iOn,AOG,2018,E,Sachsen,2
RENAULT (F),ZOE,AZX,2018,E,Sachsen,140
RENAULT (F),ZOE,BIA,2018,E,Sachsen,42
TESLA (USA),Model S,AAJ,2018,E,Sachsen,0
TESLA (USA),Model S,AAK,2018,E,Sachsen,17
TESLA (USA),Model S,AAL,2018,E,Sachsen,0
TESLA (USA),Model X,AAM,2018,E,Sachsen,0
TESLA (USA),Model X,AAO,2018,E,Sachsen,7
TESLA (USA),Model X,AAP,2018,E,Sachsen,2
VOLKSWAGEN (D),GOLF,BMS,2018,E,Sachsen,0
VOLKSWAGEN (D),GOLF,CBP,2018,E,Sachsen,228
VOLKSWAGEN (D),UP!,BKY,2018,E,Sachsen,25
BMW,"i3s,i3",BSI,2018,E,Sachsen-Anhalt,42
CITROEN (F),"C-ZERO,C-Zero",AJT,2018,E,Sachsen-Anhalt,1
DAIMLER (D),forfour ed,GON,2018,E,Sachsen-Anhalt,6
DAIMLER (D),fortwo cabrio ed,GOP,2018,E,Sachsen-Anhalt,5
DAIMLER (D),fortwo coupe ed,HHE,2018,E,Sachsen-Anhalt,21
DAIMLER (D),B 250 e,EWE,2018,E,Sachsen-Anhalt,0
DAIMLER (D),EQ forfour,HSE,2018,E,Sachsen-Anhalt,14
DAIMLER (D),EQ fortwo cabrio,HSG,2018,E,Sachsen-Anhalt,9
DAIMLER (D),EQ fortwo coupe,HSF,2018,E,Sachsen-Anhalt,34
FORD (D),Focus Electric,BFW,2018,E,Sachsen-Anhalt,1
HYUNDAI MOTOR (ROK),IONIQ,AHL,2018,E,Sachsen-Anhalt,34
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIO,2018,E,Sachsen-Anhalt,10
JAGUAR LAND ROVER (GB),Jaguar I-PACE,AHX,2018,E,Sachsen-Anhalt,1
KIA MOTOR (ROK),NIRO,AIB,2018,E,Sachsen-Anhalt,0
KIA MOTOR (ROK),SOUL,AGJ,2018,E,Sachsen-Anhalt,3
MITSUBISHI (J),Mitsubishi i-MiEV,AEK,2018,E,Sachsen-Anhalt,0
NISSAN (CH),Nissan Leaf 40kWh,ALE,2018,E,Sachsen-Anhalt,36
NISSAN (CH),NISSAN e-NV200,AIA,2018,E,Sachsen-Anhalt,0
NISSAN (CH),"NISSAN LEAF 30kWh,NISSAN",AFV,2018,E,Sachsen-Anhalt,1
OPEL,Ampera-e,AGT,2018,E,Sachsen-Anhalt,5
OPEL,Ampera-e,BLA,2018,E,Sachsen-Anhalt,0
PEUGEOT (F),iOn,AOG,2018,E,Sachsen-Anhalt,3
RENAULT (F),ZOE,AZX,2018,E,Sachsen-Anhalt,26
RENAULT (F),ZOE,BIA,2018,E,Sachsen-Anhalt,6
TESLA (USA),Model S,AAJ,2018,E,Sachsen-Anhalt,0
TESLA (USA),Model S,AAK,2018,E,Sachsen-Anhalt,8
TESLA (USA),Model S,AAL,2018,E,Sachsen-Anhalt,1
TESLA (USA),Model X,AAM,2018,E,Sachsen-Anhalt,0
TESLA (USA),Model X,AAO,2018,E,Sachsen-Anhalt,6
TESLA (USA),Model X,AAP,2018,E,Sachsen-Anhalt,1
VOLKSWAGEN (D),GOLF,BMS,2018,E,Sachsen-Anhalt,0
VOLKSWAGEN (D),GOLF,CBP,2018,E,Sachsen-Anhalt,64
VOLKSWAGEN (D),UP!,BKY,2018,E,Sachsen-Anhalt,25
BMW,"i3s,i3",BSI,2018,E,Schleswig-Holstein,107
CITROEN (F),"C-ZERO,C-Zero",AJT,2018,E,Schleswig-Holstein,3
DAIMLER (D),forfour ed,GON,2018,E,Schleswig-Holstein,48
DAIMLER (D),fortwo cabrio ed,GOP,2018,E,Schleswig-Holstein,33
DAIMLER (D),fortwo coupe ed,HHE,2018,E,Schleswig-Holstein,52
DAIMLER (D),B 250 e,EWE,2018,E,Schleswig-Holstein,11
DAIMLER (D),EQ forfour,HSE,2018,E,Schleswig-Holstein,71
DAIMLER (D),EQ fortwo cabrio,HSG,2018,E,Schleswig-Holstein,25
DAIMLER (D),EQ fortwo coupe,HSF,2018,E,Schleswig-Holstein,39
FORD (D),Focus Electric,BFW,2018,E,Schleswig-Holstein,2
HYUNDAI MOTOR (ROK),IONIQ,AHL,2018,E,Schleswig-Holstein,92
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIO,2018,E,Schleswig-Holstein,15
JAGUAR LAND ROVER (GB),Jaguar I-PACE,AHX,2018,E,Schleswig-Holstein,3
KIA MOTOR (ROK),NIRO,AIB,2018,E,Schleswig-Holstein,0
KIA MOTOR (ROK),SOUL,AGJ,2018,E,Schleswig-Holstein,18
MITSUBISHI (J),Mitsubishi i-MiEV,AEK,2018,E,Schleswig-Holstein,0
NISSAN (CH),Nissan Leaf 40kWh,ALE,2018,E,Schleswig-Holstein,148
NISSAN (CH),NISSAN e-NV200,AIA,2018,E,Schleswig-Holstein,5
NISSAN (CH),"NISSAN LEAF 30kWh,NISSAN",AFV,2018,E,Schleswig-Holstein,0
OPEL,Ampera-e,AGT,2018,E,Schleswig-Holstein,6
OPEL,Ampera-e,BLA,2018,E,Schleswig-Holstein,1
PEUGEOT (F),iOn,AOG,2018,E,Schleswig-Holstein,4
RENAULT (F),ZOE,AZX,2018,E,Schleswig-Holstein,278
RENAULT (F),ZOE,BIA,2018,E,Schleswig-Holstein,97
TESLA (USA),Model S,AAJ,2018,E,Schleswig-Holstein,1
TESLA (USA),Model S,AAK,2018,E,Schleswig-Holstein,34
TESLA (USA),Model S,AAL,2018,E,Schleswig-Holstein,2
TESLA (USA),Model X,AAM,2018,E,Schleswig-Holstein,0
TESLA (USA),Model X,AAO,2018,E,Schleswig-Holstein,10
TESLA (USA),Model X,AAP,2018,E,Schleswig-Holstein,3
VOLKSWAGEN (D),GOLF,BMS,2018,E,Schleswig-Holstein,0
VOLKSWAGEN (D),GOLF,CBP,2018,E,Schleswig-Holstein,199
VOLKSWAGEN (D),UP!,BKY,2018,E,Schleswig-Holstein,27
BMW,"i3s,i3",BSI,2018,E,Thüringen,19
CITROEN (F),"C-ZERO,C-Zero",AJT,2018,E,Thüringen,4
DAIMLER (D),forfour ed,GON,2018,E,Thüringen,11
DAIMLER (D),fortwo cabrio ed,GOP,2018,E,Thüringen,6
DAIMLER (D),fortwo coupe ed,HHE,2018,E,Thüringen,23
DAIMLER (D),B 250 e,EWE,2018,E,Thüringen,0
DAIMLER (D),EQ forfour,HSE,2018,E,Thüringen,22
DAIMLER (D),EQ fortwo cabrio,HSG,2018,E,Thüringen,4
DAIMLER (D),EQ fortwo coupe,HSF,2018,E,Thüringen,28
FORD (D),Focus Electric,BFW,2018,E,Thüringen,0
HYUNDAI MOTOR (ROK),IONIQ,AHL,2018,E,Thüringen,91
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIO,2018,E,Thüringen,20
JAGUAR LAND ROVER (GB),Jaguar I-PACE,AHX,2018,E,Thüringen,5
KIA MOTOR (ROK),NIRO,AIB,2018,E,Thüringen,0
KIA MOTOR (ROK),SOUL,AGJ,2018,E,Thüringen,4
MITSUBISHI (J),Mitsubishi i-MiEV,AEK,2018,E,Thüringen,5
NISSAN (CH),Nissan Leaf 40kWh,ALE,2018,E,Thüringen,68
NISSAN (CH),NISSAN e-NV200,AIA,2018,E,Thüringen,1
NISSAN (CH),"NISSAN LEAF 30kWh,NISSAN",AFV,2018,E,Thüringen,0
OPEL,Ampera-e,AGT,2018,E,Thüringen,8
OPEL,Ampera-e,BLA,2018,E,Thüringen,1
PEUGEOT (F),iOn,AOG,2018,E,Thüringen,1
RENAULT (F),ZOE,AZX,2018,E,Thüringen,73
RENAULT (F),ZOE,BIA,2018,E,Thüringen,20
TESLA (USA),Model S,AAJ,2018,E,Thüringen,0
TESLA (USA),Model S,AAK,2018,E,Thüringen,23
TESLA (USA),Model S,AAL,2018,E,Thüringen,0
TESLA (USA),Model X,AAM,2018,E,Thüringen,0
TESLA (USA),Model X,AAO,2018,E,Thüringen,7
TESLA (USA),Model X,AAP,2018,E,Thüringen,0
VOLKSWAGEN (D),GOLF,BMS,2018,E,Thüringen,0
VOLKSWAGEN (D),GOLF,CBP,2018,E,Thüringen,82
VOLKSWAGEN (D),UP!,BKY,2018,E,Thüringen,26
BMW,"i3s,i3",BSI,2018,E,special,2
CITROEN (F),"C-ZERO,C-Zero",AJT,2018,E,special,0
DAIMLER (D),forfour ed,GON,2018,E,special,0
DAIMLER (D),fortwo cabrio ed,GOP,2018,E,special,0
DAIMLER (D),fortwo coupe ed,HHE,2018,E,special,0
DAIMLER (D),B 250 e,EWE,2018,E,special,0
DAIMLER (D),EQ forfour,HSE,2018,E,special,0
DAIMLER (D),EQ fortwo cabrio,HSG,2018,E,special,0
DAIMLER (D),EQ fortwo coupe,HSF,2018,E,special,0
FORD (D),Focus Electric,BFW,2018,E,special,0
HYUNDAI MOTOR (ROK),IONIQ,AHL,2018,E,special,1
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIO,2018,E,special,0
JAGUAR LAND ROVER (GB),Jaguar I-PACE,AHX,2018,E,special,0
KIA MOTOR (ROK),NIRO,AIB,2018,E,special,0
KIA MOTOR (ROK),SOUL,AGJ,2018,E,special,0
MITSUBISHI (J),Mitsubishi i-MiEV,AEK,2018,E,special,0
NISSAN (CH),Nissan Leaf 40kWh,ALE,2018,E,special,2
NISSAN (CH),NISSAN e-NV200,AIA,2018,E,special,0
NISSAN (CH),"NISSAN LEAF 30kWh,NISSAN",AFV,2018,E,special,0
OPEL,Ampera-e,AGT,2018,E,special,0
OPEL,Ampera-e,BLA,2018,E,special,0
PEUGEOT (F),iOn,AOG,2018,E,special,0
RENAULT (F),ZOE,AZX,2018,E,special,4
RENAULT (F),ZOE,BIA,2018,E,special,0
TESLA (USA),Model S,AAJ,2018,E,special,0
TESLA (USA),Model S,AAK,2018,E,special,0
TESLA (USA),Model S,AAL,2018,E,special,0
TESLA (USA),Model X,AAM,2018,E,special,0
TESLA (USA),Model X,AAO,2018,E,special,0
TESLA (USA),Model X,AAP,2018,E,special,0
VOLKSWAGEN (D),GOLF,BMS,2018,E,special,0
VOLKSWAGEN (D),GOLF,CBP,2018,E,special,0
VOLKSWAGEN (D),UP!,BKY,2018,E,special,0
