manufacturer,model,tsn,year,fuel_type,federal_state,new_registration
TESLA (USA),Model S,AAV,2020,E,Bremen,0
TESLA (USA),Model S,AAX,2020,E,Bremen,2
TESLA (USA),Model X,AAP,2020,E,Bremen,0
TESLA (USA),Model X,AAU,2020,E,Bremen,1
TESLA (USA),Model X,AAW,2020,E,Bremen,0
TESLA (USA),Model X,AAY,2020,E,Bremen,2
TESLA (USA),Model 3,AAQ,2020,E,Bremen,18
TESLA (USA),Model 3,AAR,2020,E,Bremen,58
TESLA (USA),Model 3,AAS,2020,E,Bremen,9
TESLA (USA),Model 3,AAZ,2020,E,Bremen,14
TOYOTA EUROPE (B),LEXUS UX300E,APE,2020,E,Bremen,0
VOLKSWAGEN (D),ABT e-Caddy,CMD,2020,E,Bremen,1
VOLKSWAGEN (D),ABT e-Caravelle 6.1,COA,2020,E,Bremen,0
VOLKSWAGEN (D),CRAFTER,CGD,2020,E,Bremen,0
VOLKSWAGEN (D),GOLF,CBP,2020,E,Bremen,50
VOLKSWAGEN (D),ID.3 PRO S 150 KW,CKW,2020,E,Bremen,1
VOLKSWAGEN (D),ID.3 PRO 150 KW,CKV,2020,E,Bremen,40
VOLKSWAGEN (D),ID.4 PRO 150 KW,CLQ,2020,E,Bremen,2
VOLKSWAGEN (D),UP!,BKY,2020,E,Bremen,0
VOLKSWAGEN (D),UP!,CKJ,2020,E,Bremen,42
VOLVO (S),Polestar 2,BRO,2020,E,Bremen,6
VOLVO (S),XC40,BTE,2020,E,Bremen,0
AUDI (D),e-tron S,BVM,2020,E,Hamburg,1
AUDI (D),e-tron S Sportback,BVN,2020,E,Hamburg,0
AUDI (D),e-tron Sportback 50,BSM,2020,E,Hamburg,6
AUDI (D),e-tron Sportback 55,BSN,2020,E,Hamburg,8
AUDI (D),e-tron 50,BSK,2020,E,Hamburg,19
AUDI (D),e-tron 55,BSL,2020,E,Hamburg,41
AUDI (D),Audi e-tron,BPG,2020,E,Hamburg,12
BMW,iX3,DAQ,2020,E,Hamburg,0
BMW,"i3s,i3",BSI,2020,E,Hamburg,189
BMW,Cooper SE,CYC,2020,E,Hamburg,125
CITROEN (F),"C-ZERO,C-Zero",AJT,2020,E,Hamburg,0
CITROEN (F),JUMPY SPACETOURER,BBW,2020,E,Hamburg,0
DAIMLER (D),eVito Tourer,AAI,2020,E,Hamburg,1
DAIMLER (D),eVito Tourer,AAJ,2020,E,Hamburg,5
DAIMLER (D),eVito Tourer,IAU,2020,E,Hamburg,3
DAIMLER (D),EQ forfour,ADK,2020,E,Hamburg,79
DAIMLER (D),EQ fortwo cabrio,ADM,2020,E,Hamburg,146
DAIMLER (D),EQ fortwo coupe,ADL,2020,E,Hamburg,284
DAIMLER (D),EQ fortwo coupe,HSF,2020,E,Hamburg,105
DAIMLER (D),EQA 250,BBR,2020,E,Hamburg,0
DAIMLER (D),EQC 400 4MATIC,AKA,2020,E,Hamburg,78
DAIMLER (D),EQC 400 4MATIC,HXW,2020,E,Hamburg,3
DAIMLER (D),EQV,ASK,2020,E,Hamburg,32
DAIMLER (D),EQV,ASL,2020,E,Hamburg,2
E.GO,e.GO Life First Edition,AAB,2020,E,Hamburg,13
FCA (I),500,AVN,2020,E,Hamburg,22
FORD (D),Mustang Mach-E,BUN,2020,E,Hamburg,0
FORD (D),Mustang Mach-E,BUO,2020,E,Hamburg,0
HONDA MOTOR (J),Honda e,AEW,2020,E,Hamburg,40
HYUNDAI MOTOR (CZ),"Kona, Kauai",AFH,2020,E,Hamburg,82
HYUNDAI MOTOR (ROK),IONIQ,AHL,2020,E,Hamburg,23
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIO,2020,E,Hamburg,24
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIP,2020,E,Hamburg,49
JAGUAR LAND ROVER (GB),Jaguar I-PACE,AHX,2020,E,Hamburg,69
JIANGLING (RC),U5,AAD,2020,E,Hamburg,4
KIA MOTOR (ROK),NIRO,AIB,2020,E,Hamburg,46
KIA MOTOR (ROK),NIRO,AIC,2020,E,Hamburg,0
KIA MOTOR (ROK),SOUL,AIH,2020,E,Hamburg,17
KIA MOTOR (ROK),SOUL,AII,2020,E,Hamburg,1
MAZDA (J),MAZDA MX-30,AII,2020,E,Hamburg,54
NISSAN (CH),"Nissan Leaf 40kWh,Nissan",ALE,2020,E,Hamburg,137
NISSAN (CH),NISSAN e-NV200,AIA,2020,E,Hamburg,19
OPEL,Ampera-e,AGT,2020,E,Hamburg,28
PEUGEOT (F),iOn,AOG,2020,E,Hamburg,1
PEUGEOT (F),EXPERT Traveller,BBY,2020,E,Hamburg,0
PEUGEOT (F),VIVARO / ZAFIRA LIFE,BBU,2020,E,Hamburg,2
PORSCHE,"Taycan Turbo,Taycan Turbo",ALY,2020,E,Hamburg,47
PORSCHE,Taycan 4S,ALZ,2020,E,Hamburg,59
PORSCHE,Taycan 4S,AMA,2020,E,Hamburg,5
PSA AUTOMOBILES (F),e-C4,ACW,2020,E,Hamburg,0
PSA AUTOMOBILES (F),CORSA,ABX,2020,E,Hamburg,51
PSA AUTOMOBILES (F),DS3 CROSSBACK,ACG,2020,E,Hamburg,3
PSA AUTOMOBILES (F),2008,ACM,2020,E,Hamburg,12
PSA AUTOMOBILES (F),208,ACH,2020,E,Hamburg,31
RENAULT (F),TWINGO,BNZ,2020,E,Hamburg,12
RENAULT (F),ZOE,AZX,2020,E,Hamburg,4
RENAULT (F),ZOE,BIA,2020,E,Hamburg,6
RENAULT (F),ZOE,BMT,2020,E,Hamburg,765
SEAT (E),MII,APB,2020,E,Hamburg,59
SKODA (CZ),CITIGO,AUN,2020,E,Hamburg,34
TESLA (USA),Model S,AAL,2020,E,Hamburg,0
TESLA (USA),Model S,AAT,2020,E,Hamburg,7
TESLA (USA),Model S,AAV,2020,E,Hamburg,2
TESLA (USA),Model S,AAX,2020,E,Hamburg,11
TESLA (USA),Model X,AAP,2020,E,Hamburg,0
TESLA (USA),Model X,AAU,2020,E,Hamburg,4
TESLA (USA),Model X,AAW,2020,E,Hamburg,1
TESLA (USA),Model X,AAY,2020,E,Hamburg,13
TESLA (USA),Model 3,AAQ,2020,E,Hamburg,71
TESLA (USA),Model 3,AAR,2020,E,Hamburg,221
TESLA (USA),Model 3,AAS,2020,E,Hamburg,65
TESLA (USA),Model 3,AAZ,2020,E,Hamburg,51
TOYOTA EUROPE (B),LEXUS UX300E,APE,2020,E,Hamburg,0
VOLKSWAGEN (D),ABT e-Caddy,CMD,2020,E,Hamburg,0
VOLKSWAGEN (D),ABT e-Caravelle 6.1,COA,2020,E,Hamburg,0
VOLKSWAGEN (D),CRAFTER,CGD,2020,E,Hamburg,0
VOLKSWAGEN (D),GOLF,CBP,2020,E,Hamburg,229
VOLKSWAGEN (D),ID.3 PRO S 150 KW,CKW,2020,E,Hamburg,2
VOLKSWAGEN (D),ID.3 PRO 150 KW,CKV,2020,E,Hamburg,158
VOLKSWAGEN (D),ID.4 PRO 150 KW,CLQ,2020,E,Hamburg,5
VOLKSWAGEN (D),UP!,BKY,2020,E,Hamburg,0
VOLKSWAGEN (D),UP!,CKJ,2020,E,Hamburg,320
VOLVO (S),Polestar 2,BRO,2020,E,Hamburg,119
VOLVO (S),XC40,BTE,2020,E,Hamburg,1
AUDI (D),e-tron S,BVM,2020,E,Hessen,1
AUDI (D),e-tron S Sportback,BVN,2020,E,Hessen,0
AUDI (D),e-tron Sportback 50,BSM,2020,E,Hessen,47
AUDI (D),e-tron Sportback 55,BSN,2020,E,Hessen,65
AUDI (D),e-tron 50,BSK,2020,E,Hessen,93
AUDI (D),e-tron 55,BSL,2020,E,Hessen,116
AUDI (D),Audi e-tron,BPG,2020,E,Hessen,45
BMW,iX3,DAQ,2020,E,Hessen,0
BMW,"i3s,i3",BSI,2020,E,Hessen,505
BMW,Cooper SE,CYC,2020,E,Hessen,395
CITROEN (F),"C-ZERO,C-Zero",AJT,2020,E,Hessen,21
CITROEN (F),JUMPY SPACETOURER,BBW,2020,E,Hessen,5
DAIMLER (D),eVito Tourer,AAI,2020,E,Hessen,1
DAIMLER (D),eVito Tourer,AAJ,2020,E,Hessen,14
DAIMLER (D),eVito Tourer,IAU,2020,E,Hessen,0
DAIMLER (D),EQ forfour,ADK,2020,E,Hessen,206
DAIMLER (D),EQ fortwo cabrio,ADM,2020,E,Hessen,254
DAIMLER (D),EQ fortwo coupe,ADL,2020,E,Hessen,509
DAIMLER (D),EQ fortwo coupe,HSF,2020,E,Hessen,1
DAIMLER (D),EQA 250,BBR,2020,E,Hessen,0
DAIMLER (D),EQC 400 4MATIC,AKA,2020,E,Hessen,165
DAIMLER (D),EQC 400 4MATIC,HXW,2020,E,Hessen,4
DAIMLER (D),EQV,ASK,2020,E,Hessen,26
DAIMLER (D),EQV,ASL,2020,E,Hessen,4
E.GO,e.GO Life First Edition,AAB,2020,E,Hessen,48
FCA (I),500,AVN,2020,E,Hessen,70
FORD (D),Mustang Mach-E,BUN,2020,E,Hessen,0
FORD (D),Mustang Mach-E,BUO,2020,E,Hessen,0
HONDA MOTOR (J),Honda e,AEW,2020,E,Hessen,131
HYUNDAI MOTOR (CZ),"Kona, Kauai",AFH,2020,E,Hessen,772
HYUNDAI MOTOR (ROK),IONIQ,AHL,2020,E,Hessen,168
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIO,2020,E,Hessen,148
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIP,2020,E,Hessen,430
JAGUAR LAND ROVER (GB),Jaguar I-PACE,AHX,2020,E,Hessen,184
JIANGLING (RC),U5,AAD,2020,E,Hessen,10
KIA MOTOR (ROK),NIRO,AIB,2020,E,Hessen,303
KIA MOTOR (ROK),NIRO,AIC,2020,E,Hessen,5
KIA MOTOR (ROK),SOUL,AIH,2020,E,Hessen,774
KIA MOTOR (ROK),SOUL,AII,2020,E,Hessen,10
MAZDA (J),MAZDA MX-30,AII,2020,E,Hessen,302
NISSAN (CH),"Nissan Leaf 40kWh,Nissan",ALE,2020,E,Hessen,199
NISSAN (CH),NISSAN e-NV200,AIA,2020,E,Hessen,23
OPEL,Ampera-e,AGT,2020,E,Hessen,176
PEUGEOT (F),iOn,AOG,2020,E,Hessen,11
PEUGEOT (F),EXPERT Traveller,BBY,2020,E,Hessen,5
PEUGEOT (F),VIVARO / ZAFIRA LIFE,BBU,2020,E,Hessen,99
PORSCHE,"Taycan Turbo,Taycan Turbo",ALY,2020,E,Hessen,88
PORSCHE,Taycan 4S,ALZ,2020,E,Hessen,107
PORSCHE,Taycan 4S,AMA,2020,E,Hessen,28
PSA AUTOMOBILES (F),e-C4,ACW,2020,E,Hessen,17
PSA AUTOMOBILES (F),CORSA,ABX,2020,E,Hessen,597
PSA AUTOMOBILES (F),DS3 CROSSBACK,ACG,2020,E,Hessen,31
PSA AUTOMOBILES (F),2008,ACM,2020,E,Hessen,101
PSA AUTOMOBILES (F),208,ACH,2020,E,Hessen,241
RENAULT (F),TWINGO,BNZ,2020,E,Hessen,57
RENAULT (F),ZOE,AZX,2020,E,Hessen,11
RENAULT (F),ZOE,BIA,2020,E,Hessen,22
RENAULT (F),ZOE,BMT,2020,E,Hessen,2384
SEAT (E),MII,APB,2020,E,Hessen,172
SKODA (CZ),CITIGO,AUN,2020,E,Hessen,361
TESLA (USA),Model S,AAL,2020,E,Hessen,0
TESLA (USA),Model S,AAT,2020,E,Hessen,12
TESLA (USA),Model S,AAV,2020,E,Hessen,6
TESLA (USA),Model S,AAX,2020,E,Hessen,38
TESLA (USA),Model X,AAP,2020,E,Hessen,1
TESLA (USA),Model X,AAU,2020,E,Hessen,24
TESLA (USA),Model X,AAW,2020,E,Hessen,4
TESLA (USA),Model X,AAY,2020,E,Hessen,56
TESLA (USA),Model 3,AAQ,2020,E,Hessen,211
TESLA (USA),Model 3,AAR,2020,E,Hessen,703
TESLA (USA),Model 3,AAS,2020,E,Hessen,267
TESLA (USA),Model 3,AAZ,2020,E,Hessen,177
TOYOTA EUROPE (B),LEXUS UX300E,APE,2020,E,Hessen,0
VOLKSWAGEN (D),ABT e-Caddy,CMD,2020,E,Hessen,0
VOLKSWAGEN (D),ABT e-Caravelle 6.1,COA,2020,E,Hessen,0
VOLKSWAGEN (D),CRAFTER,CGD,2020,E,Hessen,0
VOLKSWAGEN (D),GOLF,CBP,2020,E,Hessen,782
VOLKSWAGEN (D),ID.3 PRO S 150 KW,CKW,2020,E,Hessen,9
VOLKSWAGEN (D),ID.3 PRO 150 KW,CKV,2020,E,Hessen,1628
VOLKSWAGEN (D),ID.4 PRO 150 KW,CLQ,2020,E,Hessen,49
VOLKSWAGEN (D),UP!,BKY,2020,E,Hessen,1
VOLKSWAGEN (D),UP!,CKJ,2020,E,Hessen,723
VOLVO (S),Polestar 2,BRO,2020,E,Hessen,65
VOLVO (S),XC40,BTE,2020,E,Hessen,10
AUDI (D),e-tron S,BVM,2020,E,Mecklenburg-Vorpommern,1
AUDI (D),e-tron S Sportback,BVN,2020,E,Mecklenburg-Vorpommern,0
AUDI (D),e-tron Sportback 50,BSM,2020,E,Mecklenburg-Vorpommern,1
AUDI (D),e-tron Sportback 55,BSN,2020,E,Mecklenburg-Vorpommern,6
AUDI (D),e-tron 50,BSK,2020,E,Mecklenburg-Vorpommern,11
AUDI (D),e-tron 55,BSL,2020,E,Mecklenburg-Vorpommern,9
AUDI (D),Audi e-tron,BPG,2020,E,Mecklenburg-Vorpommern,5
BMW,iX3,DAQ,2020,E,Mecklenburg-Vorpommern,0
BMW,"i3s,i3",BSI,2020,E,Mecklenburg-Vorpommern,46
BMW,Cooper SE,CYC,2020,E,Mecklenburg-Vorpommern,15
CITROEN (F),"C-ZERO,C-Zero",AJT,2020,E,Mecklenburg-Vorpommern,0
CITROEN (F),JUMPY SPACETOURER,BBW,2020,E,Mecklenburg-Vorpommern,2
DAIMLER (D),eVito Tourer,AAI,2020,E,Mecklenburg-Vorpommern,0
DAIMLER (D),eVito Tourer,AAJ,2020,E,Mecklenburg-Vorpommern,2
DAIMLER (D),eVito Tourer,IAU,2020,E,Mecklenburg-Vorpommern,1
DAIMLER (D),EQ forfour,ADK,2020,E,Mecklenburg-Vorpommern,17
DAIMLER (D),EQ fortwo cabrio,ADM,2020,E,Mecklenburg-Vorpommern,18
DAIMLER (D),EQ fortwo coupe,ADL,2020,E,Mecklenburg-Vorpommern,23
DAIMLER (D),EQ fortwo coupe,HSF,2020,E,Mecklenburg-Vorpommern,0
DAIMLER (D),EQA 250,BBR,2020,E,Mecklenburg-Vorpommern,0
DAIMLER (D),EQC 400 4MATIC,AKA,2020,E,Mecklenburg-Vorpommern,17
DAIMLER (D),EQC 400 4MATIC,HXW,2020,E,Mecklenburg-Vorpommern,2
DAIMLER (D),EQV,ASK,2020,E,Mecklenburg-Vorpommern,4
DAIMLER (D),EQV,ASL,2020,E,Mecklenburg-Vorpommern,1
E.GO,e.GO Life First Edition,AAB,2020,E,Mecklenburg-Vorpommern,0
FCA (I),500,AVN,2020,E,Mecklenburg-Vorpommern,5
FORD (D),Mustang Mach-E,BUN,2020,E,Mecklenburg-Vorpommern,0
FORD (D),Mustang Mach-E,BUO,2020,E,Mecklenburg-Vorpommern,0
HONDA MOTOR (J),Honda e,AEW,2020,E,Mecklenburg-Vorpommern,19
HYUNDAI MOTOR (CZ),"Kona, Kauai",AFH,2020,E,Mecklenburg-Vorpommern,80
HYUNDAI MOTOR (ROK),IONIQ,AHL,2020,E,Mecklenburg-Vorpommern,29
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIO,2020,E,Mecklenburg-Vorpommern,19
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIP,2020,E,Mecklenburg-Vorpommern,44
JAGUAR LAND ROVER (GB),Jaguar I-PACE,AHX,2020,E,Mecklenburg-Vorpommern,6
JIANGLING (RC),U5,AAD,2020,E,Mecklenburg-Vorpommern,0
KIA MOTOR (ROK),NIRO,AIB,2020,E,Mecklenburg-Vorpommern,25
KIA MOTOR (ROK),NIRO,AIC,2020,E,Mecklenburg-Vorpommern,0
KIA MOTOR (ROK),SOUL,AIH,2020,E,Mecklenburg-Vorpommern,11
KIA MOTOR (ROK),SOUL,AII,2020,E,Mecklenburg-Vorpommern,3
MAZDA (J),MAZDA MX-30,AII,2020,E,Mecklenburg-Vorpommern,52
NISSAN (CH),"Nissan Leaf 40kWh,Nissan",ALE,2020,E,Mecklenburg-Vorpommern,42
NISSAN (CH),NISSAN e-NV200,AIA,2020,E,Mecklenburg-Vorpommern,8
OPEL,Ampera-e,AGT,2020,E,Mecklenburg-Vorpommern,15
PEUGEOT (F),iOn,AOG,2020,E,Mecklenburg-Vorpommern,1
PEUGEOT (F),EXPERT Traveller,BBY,2020,E,Mecklenburg-Vorpommern,0
PEUGEOT (F),VIVARO / ZAFIRA LIFE,BBU,2020,E,Mecklenburg-Vorpommern,12
PORSCHE,"Taycan Turbo,Taycan Turbo",ALY,2020,E,Mecklenburg-Vorpommern,7
PORSCHE,Taycan 4S,ALZ,2020,E,Mecklenburg-Vorpommern,5
PORSCHE,Taycan 4S,AMA,2020,E,Mecklenburg-Vorpommern,0
PSA AUTOMOBILES (F),e-C4,ACW,2020,E,Mecklenburg-Vorpommern,0
PSA AUTOMOBILES (F),CORSA,ABX,2020,E,Mecklenburg-Vorpommern,70
PSA AUTOMOBILES (F),DS3 CROSSBACK,ACG,2020,E,Mecklenburg-Vorpommern,0
PSA AUTOMOBILES (F),2008,ACM,2020,E,Mecklenburg-Vorpommern,11
PSA AUTOMOBILES (F),208,ACH,2020,E,Mecklenburg-Vorpommern,25
RENAULT (F),TWINGO,BNZ,2020,E,Mecklenburg-Vorpommern,50
RENAULT (F),ZOE,AZX,2020,E,Mecklenburg-Vorpommern,2
RENAULT (F),ZOE,BIA,2020,E,Mecklenburg-Vorpommern,16
RENAULT (F),ZOE,BMT,2020,E,Mecklenburg-Vorpommern,458
SEAT (E),MII,APB,2020,E,Mecklenburg-Vorpommern,14
SKODA (CZ),CITIGO,AUN,2020,E,Mecklenburg-Vorpommern,59
TESLA (USA),Model S,AAL,2020,E,Mecklenburg-Vorpommern,2
TESLA (USA),Model S,AAT,2020,E,Mecklenburg-Vorpommern,3
TESLA (USA),Model S,AAV,2020,E,Mecklenburg-Vorpommern,1
TESLA (USA),Model S,AAX,2020,E,Mecklenburg-Vorpommern,6
TESLA (USA),Model X,AAP,2020,E,Mecklenburg-Vorpommern,0
TESLA (USA),Model X,AAU,2020,E,Mecklenburg-Vorpommern,3
TESLA (USA),Model X,AAW,2020,E,Mecklenburg-Vorpommern,0
TESLA (USA),Model X,AAY,2020,E,Mecklenburg-Vorpommern,4
TESLA (USA),Model 3,AAQ,2020,E,Mecklenburg-Vorpommern,28
TESLA (USA),Model 3,AAR,2020,E,Mecklenburg-Vorpommern,58
TESLA (USA),Model 3,AAS,2020,E,Mecklenburg-Vorpommern,8
TESLA (USA),Model 3,AAZ,2020,E,Mecklenburg-Vorpommern,19
TOYOTA EUROPE (B),LEXUS UX300E,APE,2020,E,Mecklenburg-Vorpommern,0
VOLKSWAGEN (D),ABT e-Caddy,CMD,2020,E,Mecklenburg-Vorpommern,0
VOLKSWAGEN (D),ABT e-Caravelle 6.1,COA,2020,E,Mecklenburg-Vorpommern,0
VOLKSWAGEN (D),CRAFTER,CGD,2020,E,Mecklenburg-Vorpommern,0
VOLKSWAGEN (D),GOLF,CBP,2020,E,Mecklenburg-Vorpommern,115
VOLKSWAGEN (D),ID.3 PRO S 150 KW,CKW,2020,E,Mecklenburg-Vorpommern,2
VOLKSWAGEN (D),ID.3 PRO 150 KW,CKV,2020,E,Mecklenburg-Vorpommern,122
VOLKSWAGEN (D),ID.4 PRO 150 KW,CLQ,2020,E,Mecklenburg-Vorpommern,9
VOLKSWAGEN (D),UP!,BKY,2020,E,Mecklenburg-Vorpommern,0
VOLKSWAGEN (D),UP!,CKJ,2020,E,Mecklenburg-Vorpommern,84
VOLVO (S),Polestar 2,BRO,2020,E,Mecklenburg-Vorpommern,6
VOLVO (S),XC40,BTE,2020,E,Mecklenburg-Vorpommern,0
AUDI (D),e-tron S,BVM,2020,E,Niedersachsen,0
AUDI (D),e-tron S Sportback,BVN,2020,E,Niedersachsen,0
AUDI (D),e-tron Sportback 50,BSM,2020,E,Niedersachsen,165
AUDI (D),e-tron Sportback 55,BSN,2020,E,Niedersachsen,395
AUDI (D),e-tron 50,BSK,2020,E,Niedersachsen,293
AUDI (D),e-tron 55,BSL,2020,E,Niedersachsen,497
AUDI (D),Audi e-tron,BPG,2020,E,Niedersachsen,48
BMW,iX3,DAQ,2020,E,Niedersachsen,0
BMW,"i3s,i3",BSI,2020,E,Niedersachsen,473
BMW,Cooper SE,CYC,2020,E,Niedersachsen,310
CITROEN (F),"C-ZERO,C-Zero",AJT,2020,E,Niedersachsen,5
CITROEN (F),JUMPY SPACETOURER,BBW,2020,E,Niedersachsen,5
DAIMLER (D),eVito Tourer,AAI,2020,E,Niedersachsen,1
DAIMLER (D),eVito Tourer,AAJ,2020,E,Niedersachsen,7
DAIMLER (D),eVito Tourer,IAU,2020,E,Niedersachsen,1
DAIMLER (D),EQ forfour,ADK,2020,E,Niedersachsen,196
DAIMLER (D),EQ fortwo cabrio,ADM,2020,E,Niedersachsen,195
DAIMLER (D),EQ fortwo coupe,ADL,2020,E,Niedersachsen,467
DAIMLER (D),EQ fortwo coupe,HSF,2020,E,Niedersachsen,1
DAIMLER (D),EQA 250,BBR,2020,E,Niedersachsen,0
DAIMLER (D),EQC 400 4MATIC,AKA,2020,E,Niedersachsen,170
DAIMLER (D),EQC 400 4MATIC,HXW,2020,E,Niedersachsen,6
DAIMLER (D),EQV,ASK,2020,E,Niedersachsen,31
DAIMLER (D),EQV,ASL,2020,E,Niedersachsen,3
E.GO,e.GO Life First Edition,AAB,2020,E,Niedersachsen,20
FCA (I),500,AVN,2020,E,Niedersachsen,62
FORD (D),Mustang Mach-E,BUN,2020,E,Niedersachsen,0
FORD (D),Mustang Mach-E,BUO,2020,E,Niedersachsen,0
HONDA MOTOR (J),Honda e,AEW,2020,E,Niedersachsen,81
HYUNDAI MOTOR (CZ),"Kona, Kauai",AFH,2020,E,Niedersachsen,599
HYUNDAI MOTOR (ROK),IONIQ,AHL,2020,E,Niedersachsen,188
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIO,2020,E,Niedersachsen,484
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIP,2020,E,Niedersachsen,401
JAGUAR LAND ROVER (GB),Jaguar I-PACE,AHX,2020,E,Niedersachsen,78
JIANGLING (RC),U5,AAD,2020,E,Niedersachsen,11
KIA MOTOR (ROK),NIRO,AIB,2020,E,Niedersachsen,411
KIA MOTOR (ROK),NIRO,AIC,2020,E,Niedersachsen,13
KIA MOTOR (ROK),SOUL,AIH,2020,E,Niedersachsen,183
KIA MOTOR (ROK),SOUL,AII,2020,E,Niedersachsen,22
MAZDA (J),MAZDA MX-30,AII,2020,E,Niedersachsen,349
NISSAN (CH),"Nissan Leaf 40kWh,Nissan",ALE,2020,E,Niedersachsen,261
NISSAN (CH),NISSAN e-NV200,AIA,2020,E,Niedersachsen,28
OPEL,Ampera-e,AGT,2020,E,Niedersachsen,64
PEUGEOT (F),iOn,AOG,2020,E,Niedersachsen,10
PEUGEOT (F),EXPERT Traveller,BBY,2020,E,Niedersachsen,0
PEUGEOT (F),VIVARO / ZAFIRA LIFE,BBU,2020,E,Niedersachsen,11
PORSCHE,"Taycan Turbo,Taycan Turbo",ALY,2020,E,Niedersachsen,39
PORSCHE,Taycan 4S,ALZ,2020,E,Niedersachsen,56
PORSCHE,Taycan 4S,AMA,2020,E,Niedersachsen,16
PSA AUTOMOBILES (F),e-C4,ACW,2020,E,Niedersachsen,1
PSA AUTOMOBILES (F),CORSA,ABX,2020,E,Niedersachsen,487
PSA AUTOMOBILES (F),DS3 CROSSBACK,ACG,2020,E,Niedersachsen,12
PSA AUTOMOBILES (F),2008,ACM,2020,E,Niedersachsen,78
PSA AUTOMOBILES (F),208,ACH,2020,E,Niedersachsen,189
RENAULT (F),TWINGO,BNZ,2020,E,Niedersachsen,108
RENAULT (F),ZOE,AZX,2020,E,Niedersachsen,5
RENAULT (F),ZOE,BIA,2020,E,Niedersachsen,20
RENAULT (F),ZOE,BMT,2020,E,Niedersachsen,2490
SEAT (E),MII,APB,2020,E,Niedersachsen,171
SKODA (CZ),CITIGO,AUN,2020,E,Niedersachsen,552
TESLA (USA),Model S,AAL,2020,E,Niedersachsen,1
TESLA (USA),Model S,AAT,2020,E,Niedersachsen,15
TESLA (USA),Model S,AAV,2020,E,Niedersachsen,5
TESLA (USA),Model S,AAX,2020,E,Niedersachsen,38
TESLA (USA),Model X,AAP,2020,E,Niedersachsen,1
TESLA (USA),Model X,AAU,2020,E,Niedersachsen,15
TESLA (USA),Model X,AAW,2020,E,Niedersachsen,1
TESLA (USA),Model X,AAY,2020,E,Niedersachsen,33
TESLA (USA),Model 3,AAQ,2020,E,Niedersachsen,243
TESLA (USA),Model 3,AAR,2020,E,Niedersachsen,668
TESLA (USA),Model 3,AAS,2020,E,Niedersachsen,165
TESLA (USA),Model 3,AAZ,2020,E,Niedersachsen,158
TOYOTA EUROPE (B),LEXUS UX300E,APE,2020,E,Niedersachsen,0
VOLKSWAGEN (D),ABT e-Caddy,CMD,2020,E,Niedersachsen,5
VOLKSWAGEN (D),ABT e-Caravelle 6.1,COA,2020,E,Niedersachsen,5
VOLKSWAGEN (D),CRAFTER,CGD,2020,E,Niedersachsen,128
VOLKSWAGEN (D),GOLF,CBP,2020,E,Niedersachsen,4772
VOLKSWAGEN (D),ID.3 PRO S 150 KW,CKW,2020,E,Niedersachsen,110
VOLKSWAGEN (D),ID.3 PRO 150 KW,CKV,2020,E,Niedersachsen,4833
VOLKSWAGEN (D),ID.4 PRO 150 KW,CLQ,2020,E,Niedersachsen,1878
VOLKSWAGEN (D),UP!,BKY,2020,E,Niedersachsen,0
VOLKSWAGEN (D),UP!,CKJ,2020,E,Niedersachsen,2104
VOLVO (S),Polestar 2,BRO,2020,E,Niedersachsen,83
VOLVO (S),XC40,BTE,2020,E,Niedersachsen,10
AUDI (D),e-tron S,BVM,2020,E,Nordrhein-Westfalen,1
AUDI (D),e-tron S Sportback,BVN,2020,E,Nordrhein-Westfalen,3
AUDI (D),e-tron Sportback 50,BSM,2020,E,Nordrhein-Westfalen,81
AUDI (D),e-tron Sportback 55,BSN,2020,E,Nordrhein-Westfalen,205
AUDI (D),e-tron 50,BSK,2020,E,Nordrhein-Westfalen,374
AUDI (D),e-tron 55,BSL,2020,E,Nordrhein-Westfalen,301
AUDI (D),Audi e-tron,BPG,2020,E,Nordrhein-Westfalen,125
BMW,iX3,DAQ,2020,E,Nordrhein-Westfalen,0
BMW,"i3s,i3",BSI,2020,E,Nordrhein-Westfalen,1504
BMW,Cooper SE,CYC,2020,E,Nordrhein-Westfalen,981
CITROEN (F),"C-ZERO,C-Zero",AJT,2020,E,Nordrhein-Westfalen,33
CITROEN (F),JUMPY SPACETOURER,BBW,2020,E,Nordrhein-Westfalen,10
DAIMLER (D),eVito Tourer,AAI,2020,E,Nordrhein-Westfalen,3
DAIMLER (D),eVito Tourer,AAJ,2020,E,Nordrhein-Westfalen,21
DAIMLER (D),eVito Tourer,IAU,2020,E,Nordrhein-Westfalen,8
DAIMLER (D),EQ forfour,ADK,2020,E,Nordrhein-Westfalen,773
DAIMLER (D),EQ fortwo cabrio,ADM,2020,E,Nordrhein-Westfalen,807
DAIMLER (D),EQ fortwo coupe,ADL,2020,E,Nordrhein-Westfalen,1668
DAIMLER (D),EQ fortwo coupe,HSF,2020,E,Nordrhein-Westfalen,3
