manufacturer,model,tsn,year,fuel_type,federal_state,new_registration
VOLKSWAGEN (D),ABT e-Caravelle 6.1,COA,2021,E,Berlin,0
VOLKSWAGEN (D),GOLF,CBP,2021,E,Berlin,64
VOLKSWAGEN (D),ID.3 PRO S 150 KW,CKW,2021,E,Berlin,115
VOLKSWAGEN (D),ID.3 PRO 107 KW,CKU,2021,E,Berlin,173
VOLKSWAGEN (D),ID.3 PRO 150 KW,CKV,2021,E,Berlin,350
VOLKSWAGEN (D),ID.3 PURE 110 KW,CKT,2021,E,Berlin,56
VOLKSWAGEN (D),ID.4 GTX 220 KW,CLR,2021,E,Berlin,1
VOLKSWAGEN (D),ID.4 PRO 150 KW,CLQ,2021,E,Berlin,176
VOLKSWAGEN (D),ID.4 PURE 109 KW,CLN,2021,E,Berlin,11
VOLKSWAGEN (D),ID.4 PURE 125 KW,CLO,2021,E,Berlin,8
VOLKSWAGEN (D),UP!,CKJ,2021,E,Berlin,362
VOLVO (S),Polestar 2,BRO,2021,E,Berlin,29
VOLVO (S),XC40,BUN,2021,E,Berlin,0
VOLVO (S),"XC40,C40",BTE,2021,E,Berlin,37
AUDI (D),e-tron GT,BZL,2021,E,Brandenburg,11
AUDI (D),e-tron S,BVM,2021,E,Brandenburg,1
AUDI (D),e-tron S Sportback,BVN,2021,E,Brandenburg,3
AUDI (D),e-tron Sportback 50,BSM,2021,E,Brandenburg,11
AUDI (D),e-tron Sportback 55,BSN,2021,E,Brandenburg,12
AUDI (D),e-tron 50,BSK,2021,E,Brandenburg,27
AUDI (D),e-tron 55,BSL,2021,E,Brandenburg,33
AUDI (D),Audi e-tron,BPG,2021,E,Brandenburg,0
AUDI (D),Q4 Sportback 35 e-tron,BZS,2021,E,Brandenburg,2
AUDI (D),Q4 Sportback 40 e-tron,BZT,2021,E,Brandenburg,4
AUDI (D),Q4 Sportback 50 e-tron,BZU,2021,E,Brandenburg,7
AUDI (D),Q4 35 e-tron,BZJ,2021,E,Brandenburg,10
AUDI (D),Q4 40 e-tron,BZK,2021,E,Brandenburg,17
AUDI (D),Q4 50 e-tron,BZV,2021,E,Brandenburg,14
AUDI (D),RS e-tron GT,BZM,2021,E,Brandenburg,12
BMW,iX xDrive40,DGW,2021,E,Brandenburg,11
BMW,iX xDrive50,DGV,2021,E,Brandenburg,3
BMW,iX3,DAQ,2021,E,Brandenburg,29
BMW,"i3s,i3",BSI,2021,E,Brandenburg,135
BMW,i4 eDrive40,DGZ,2021,E,Brandenburg,0
BMW,i4 M50,DHA,2021,E,Brandenburg,0
BMW,Cooper SE,CYC,2021,E,Brandenburg,157
CITROEN (F),"JUMPY, SPACETOURER,JUMPY",BBW,2021,E,Brandenburg,12
DACIA (RO),SPRING,AFG,2021,E,Brandenburg,100
DAIMLER (D),eVito Tourer,AAI,2021,E,Brandenburg,0
DAIMLER (D),eVito Tourer,AAJ,2021,E,Brandenburg,10
DAIMLER (D),EQ forfour,ADK,2021,E,Brandenburg,63
DAIMLER (D),EQ fortwo cabrio,ADM,2021,E,Brandenburg,76
DAIMLER (D),EQ fortwo coupe,ADL,2021,E,Brandenburg,211
DAIMLER (D),EQA 250,BBR,2021,E,Brandenburg,124
DAIMLER (D),EQA 300 4MATIC,AXX,2021,E,Brandenburg,3
DAIMLER (D),EQA 350 4MATIC,AXW,2021,E,Brandenburg,2
DAIMLER (D),EQB 300 4MATIC,BDI,2021,E,Brandenburg,2
DAIMLER (D),EQB 350 4MATIC,BDH,2021,E,Brandenburg,0
DAIMLER (D),EQC 400 4MATIC,AKA,2021,E,Brandenburg,57
DAIMLER (D),"EQS 450 4MATIC,EQS 580 4M",AXY,2021,E,Brandenburg,12
DAIMLER (D),"EQS 450+,EQS 350",AXZ,2021,E,Brandenburg,0
DAIMLER (D),EQV,ASK,2021,E,Brandenburg,26
DAIMLER (D),EQV,ASL,2021,E,Brandenburg,1
FCA (I),500,AVN,2021,E,Brandenburg,210
FORD (D),Mustang Mach-E,BUN,2021,E,Brandenburg,0
FORD (D),Mustang Mach-E,BUO,2021,E,Brandenburg,0
FORD (D),Mustang Mach-E,BVE,2021,E,Brandenburg,19
FORD (D),Mustang Mach-E,BVF,2021,E,Brandenburg,30
FORD (D),Mustang Mach-E,BVQ,2021,E,Brandenburg,0
HONDA MOTOR (J),Honda e,AEW,2021,E,Brandenburg,37
HYUNDAI MOTOR (CZ),"Kona, Kauai",AFH,2021,E,Brandenburg,212
HYUNDAI MOTOR (CZ),"Kona, Kauai",AFI,2021,E,Brandenburg,62
HYUNDAI MOTOR (ROK),IONIQ,AHL,2021,E,Brandenburg,66
HYUNDAI MOTOR (ROK),IONIQ5,AJX,2021,E,Brandenburg,50
HYUNDAI MOTOR (ROK),IONIQ5,AJY,2021,E,Brandenburg,0
HYUNDAI MOTOR (ROK),IONIQ5,AJZ,2021,E,Brandenburg,102
HYUNDAI MOTOR (ROK),IONIQ5,AKA,2021,E,Brandenburg,26
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIO,2021,E,Brandenburg,7
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIP,2021,E,Brandenburg,70
JAGUAR LAND ROVER (UK),Jaguar I-PACE,AHX,2021,E,Brandenburg,4
JIANGLING (RC),U5,AAD,2021,E,Brandenburg,18
KIA (ROK),EV6,AAZ,2021,E,Brandenburg,0
KIA (ROK),EV6,ABA,2021,E,Brandenburg,24
KIA (ROK),EV6,ABC,2021,E,Brandenburg,9
KIA (ROK),NIRO,AAK,2021,E,Brandenburg,13
KIA (ROK),NIRO,AAL,2021,E,Brandenburg,1
KIA (ROK),NIRO,AIB,2021,E,Brandenburg,119
KIA (ROK),NIRO,AIC,2021,E,Brandenburg,5
KIA (ROK),SOUL,AAA,2021,E,Brandenburg,6
KIA (ROK),SOUL,AAB,2021,E,Brandenburg,8
KIA (ROK),SOUL,AIH,2021,E,Brandenburg,36
KIA (ROK),SOUL,AII,2021,E,Brandenburg,5
MAZDA (J),MAZDA MX-30,AII,2021,E,Brandenburg,59
NEXT.E.GO,e.GO Life,AAA,2021,E,Brandenburg,3
NISSAN (CH),"Nissan Leaf 62kWh,Nissan",ALE,2021,E,Brandenburg,50
NISSAN (CH),NISSAN e-NV200,AIA,2021,E,Brandenburg,6
NISSAN AUTOMOTIVE (F),"Nissan Leaf 62kWh,Nissan",AAJ,2021,E,Brandenburg,42
NISSAN AUTOMOTIVE (F),NISSAN e-NV200,AAO,2021,E,Brandenburg,0
OPEL,Ampera-e,AGT,2021,E,Brandenburg,0
OPEL,Combo-e Life,AMK,2021,E,Brandenburg,0
PEUGEOT (F),"EXPERT, Traveller,EXPERT",BBY,2021,E,Brandenburg,2
PEUGEOT (F),VIVARO / ZAFIRA LIFE,BBU,2021,E,Brandenburg,19
POLESTAR (S),Polestar 2,AAA,2021,E,Brandenburg,9
POLESTAR (S),Polestar 2,AAB,2021,E,Brandenburg,5
PORSCHE,Taycan,ANJ,2021,E,Brandenburg,13
PORSCHE,"Taycan Turbo S,Taycan Tur",ANH,2021,E,Brandenburg,3
PORSCHE,"Taycan Turbo,Taycan Turbo",ALY,2021,E,Brandenburg,10
PORSCHE,Taycan 4S,ALZ,2021,E,Brandenburg,9
PORSCHE,Taycan 4S,AMA,2021,E,Brandenburg,1
PORSCHE,"Taycan 4S,Taycan 4",ANI,2021,E,Brandenburg,10
PSA AUTOMOBILES (F),e-BERLINGO,AEE,2021,E,Brandenburg,6
PSA AUTOMOBILES (F),e-C4,ACW,2021,E,Brandenburg,55
PSA AUTOMOBILES (F),e-RIFTER,AED,2021,E,Brandenburg,2
PSA AUTOMOBILES (F),CORSA,ABX,2021,E,Brandenburg,295
PSA AUTOMOBILES (F),DS3 CROSSBACK,ACG,2021,E,Brandenburg,2
PSA AUTOMOBILES (F),"MOKKA,MOKKA",ADD,2021,E,Brandenburg,155
PSA AUTOMOBILES (F),2008,ACM,2021,E,Brandenburg,100
PSA AUTOMOBILES (F),208,ACH,2021,E,Brandenburg,174
RENAULT (F),TWINGO,BNZ,2021,E,Brandenburg,189
RENAULT (F),ZOE,BIA,2021,E,Brandenburg,0
RENAULT (F),ZOE,BMT,2021,E,Brandenburg,455
SAIC (RC),MG Marvel R Electric,AAC,2021,E,Brandenburg,0
SAIC (RC),MG Marvel R Electric,AAD,2021,E,Brandenburg,0
SAIC (RC),"MG ZS EV,ROEWE ZS EV",AAA,2021,E,Brandenburg,25
SAIC (RC),"MG ZS EV,ROEWE ZS EV",AAF,2021,E,Brandenburg,0
SEAT (E),BORN,ARM,2021,E,Brandenburg,9
SEAT (E),MII,APB,2021,E,Brandenburg,92
SKODA (CZ),CITIGO,AUN,2021,E,Brandenburg,76
SKODA (CZ),ENYAQ 50,AWQ,2021,E,Brandenburg,3
SKODA (CZ),ENYAQ 60,AWR,2021,E,Brandenburg,111
SKODA (CZ),ENYAQ 80,AWS,2021,E,Brandenburg,247
SKODA (CZ),ENYAQ 80X,AWT,2021,E,Brandenburg,10
TESLA (USA),Model X,AAU,2021,E,Brandenburg,0
TESLA (USA),Model X,AAY,2021,E,Brandenburg,1
TESLA (USA),Model Y,ABD,2021,E,Brandenburg,129
TESLA (USA),Model 3,AAQ,2021,E,Brandenburg,266
TESLA (USA),Model 3,AAR,2021,E,Brandenburg,348
TESLA (USA),Model 3,AAS,2021,E,Brandenburg,136
TESLA (USA),Model 3,AAZ,2021,E,Brandenburg,58
TOYOTA EUROPE (B),LEXUS UX300E,APE,2021,E,Brandenburg,3
TOYOTA EUROPE (B),Proace,APK,2021,E,Brandenburg,4
VOLKSWAGEN (D),ABT e-Caddy,CMD,2021,E,Brandenburg,0
VOLKSWAGEN (D),ABT e-Caravelle 6.1,COA,2021,E,Brandenburg,0
VOLKSWAGEN (D),GOLF,CBP,2021,E,Brandenburg,18
VOLKSWAGEN (D),ID.3 PRO S 150 KW,CKW,2021,E,Brandenburg,78
VOLKSWAGEN (D),ID.3 PRO 107 KW,CKU,2021,E,Brandenburg,81
VOLKSWAGEN (D),ID.3 PRO 150 KW,CKV,2021,E,Brandenburg,193
VOLKSWAGEN (D),ID.3 PURE 110 KW,CKT,2021,E,Brandenburg,65
VOLKSWAGEN (D),ID.4 GTX 220 KW,CLR,2021,E,Brandenburg,4
VOLKSWAGEN (D),ID.4 PRO 150 KW,CLQ,2021,E,Brandenburg,184
VOLKSWAGEN (D),ID.4 PURE 109 KW,CLN,2021,E,Brandenburg,14
VOLKSWAGEN (D),ID.4 PURE 125 KW,CLO,2021,E,Brandenburg,7
VOLKSWAGEN (D),UP!,CKJ,2021,E,Brandenburg,419
VOLVO (S),Polestar 2,BRO,2021,E,Brandenburg,13
VOLVO (S),XC40,BUN,2021,E,Brandenburg,1
VOLVO (S),"XC40,C40",BTE,2021,E,Brandenburg,20
AUDI (D),e-tron GT,BZL,2021,E,Bremen,7
AUDI (D),e-tron S,BVM,2021,E,Bremen,0
AUDI (D),e-tron S Sportback,BVN,2021,E,Bremen,0
AUDI (D),e-tron Sportback 50,BSM,2021,E,Bremen,3
AUDI (D),e-tron Sportback 55,BSN,2021,E,Bremen,7
AUDI (D),e-tron 50,BSK,2021,E,Bremen,6
AUDI (D),e-tron 55,BSL,2021,E,Bremen,9
AUDI (D),Audi e-tron,BPG,2021,E,Bremen,0
AUDI (D),Q4 Sportback 35 e-tron,BZS,2021,E,Bremen,0
AUDI (D),Q4 Sportback 40 e-tron,BZT,2021,E,Bremen,1
AUDI (D),Q4 Sportback 50 e-tron,BZU,2021,E,Bremen,3
AUDI (D),Q4 35 e-tron,BZJ,2021,E,Bremen,3
AUDI (D),Q4 40 e-tron,BZK,2021,E,Bremen,6
AUDI (D),Q4 50 e-tron,BZV,2021,E,Bremen,1
AUDI (D),RS e-tron GT,BZM,2021,E,Bremen,1
BMW,iX xDrive40,DGW,2021,E,Bremen,5
BMW,iX xDrive50,DGV,2021,E,Bremen,0
BMW,iX3,DAQ,2021,E,Bremen,21
BMW,"i3s,i3",BSI,2021,E,Bremen,86
BMW,i4 eDrive40,DGZ,2021,E,Bremen,0
BMW,i4 M50,DHA,2021,E,Bremen,0
BMW,Cooper SE,CYC,2021,E,Bremen,57
CITROEN (F),"JUMPY, SPACETOURER,JUMPY",BBW,2021,E,Bremen,1
DACIA (RO),SPRING,AFG,2021,E,Bremen,10
DAIMLER (D),eVito Tourer,AAI,2021,E,Bremen,0
DAIMLER (D),eVito Tourer,AAJ,2021,E,Bremen,1
DAIMLER (D),EQ forfour,ADK,2021,E,Bremen,52
DAIMLER (D),EQ fortwo cabrio,ADM,2021,E,Bremen,16
DAIMLER (D),EQ fortwo coupe,ADL,2021,E,Bremen,62
DAIMLER (D),EQA 250,BBR,2021,E,Bremen,43
DAIMLER (D),EQA 300 4MATIC,AXX,2021,E,Bremen,0
DAIMLER (D),EQA 350 4MATIC,AXW,2021,E,Bremen,1
DAIMLER (D),EQB 300 4MATIC,BDI,2021,E,Bremen,0
DAIMLER (D),EQB 350 4MATIC,BDH,2021,E,Bremen,0
DAIMLER (D),EQC 400 4MATIC,AKA,2021,E,Bremen,54
DAIMLER (D),"EQS 450 4MATIC,EQS 580 4M",AXY,2021,E,Bremen,3
DAIMLER (D),"EQS 450+,EQS 350",AXZ,2021,E,Bremen,0
DAIMLER (D),EQV,ASK,2021,E,Bremen,18
DAIMLER (D),EQV,ASL,2021,E,Bremen,5
FCA (I),500,AVN,2021,E,Bremen,59
FORD (D),Mustang Mach-E,BUN,2021,E,Bremen,0
FORD (D),Mustang Mach-E,BUO,2021,E,Bremen,0
FORD (D),Mustang Mach-E,BVE,2021,E,Bremen,6
FORD (D),Mustang Mach-E,BVF,2021,E,Bremen,10
FORD (D),Mustang Mach-E,BVQ,2021,E,Bremen,0
HONDA MOTOR (J),Honda e,AEW,2021,E,Bremen,3
HYUNDAI MOTOR (CZ),"Kona, Kauai",AFH,2021,E,Bremen,58
HYUNDAI MOTOR (CZ),"Kona, Kauai",AFI,2021,E,Bremen,23
HYUNDAI MOTOR (ROK),IONIQ,AHL,2021,E,Bremen,18
HYUNDAI MOTOR (ROK),IONIQ5,AJX,2021,E,Bremen,9
HYUNDAI MOTOR (ROK),IONIQ5,AJY,2021,E,Bremen,0
HYUNDAI MOTOR (ROK),IONIQ5,AJZ,2021,E,Bremen,18
HYUNDAI MOTOR (ROK),IONIQ5,AKA,2021,E,Bremen,4
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIO,2021,E,Bremen,0
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIP,2021,E,Bremen,8
JAGUAR LAND ROVER (UK),Jaguar I-PACE,AHX,2021,E,Bremen,1
JIANGLING (RC),U5,AAD,2021,E,Bremen,4
KIA (ROK),EV6,AAZ,2021,E,Bremen,1
KIA (ROK),EV6,ABA,2021,E,Bremen,8
KIA (ROK),EV6,ABC,2021,E,Bremen,3
KIA (ROK),NIRO,AAK,2021,E,Bremen,1
KIA (ROK),NIRO,AAL,2021,E,Bremen,0
KIA (ROK),NIRO,AIB,2021,E,Bremen,54
KIA (ROK),NIRO,AIC,2021,E,Bremen,3
KIA (ROK),SOUL,AAA,2021,E,Bremen,4
KIA (ROK),SOUL,AAB,2021,E,Bremen,6
KIA (ROK),SOUL,AIH,2021,E,Bremen,17
KIA (ROK),SOUL,AII,2021,E,Bremen,2
MAZDA (J),MAZDA MX-30,AII,2021,E,Bremen,3
NEXT.E.GO,e.GO Life,AAA,2021,E,Bremen,1
NISSAN (CH),"Nissan Leaf 62kWh,Nissan",ALE,2021,E,Bremen,6
NISSAN (CH),NISSAN e-NV200,AIA,2021,E,Bremen,1
NISSAN AUTOMOTIVE (F),"Nissan Leaf 62kWh,Nissan",AAJ,2021,E,Bremen,8
NISSAN AUTOMOTIVE (F),NISSAN e-NV200,AAO,2021,E,Bremen,0
OPEL,Ampera-e,AGT,2021,E,Bremen,0
OPEL,Combo-e Life,AMK,2021,E,Bremen,0
PEUGEOT (F),"EXPERT, Traveller,EXPERT",BBY,2021,E,Bremen,1
PEUGEOT (F),VIVARO / ZAFIRA LIFE,BBU,2021,E,Bremen,3
POLESTAR (S),Polestar 2,AAA,2021,E,Bremen,2
POLESTAR (S),Polestar 2,AAB,2021,E,Bremen,1
PORSCHE,Taycan,ANJ,2021,E,Bremen,4
PORSCHE,"Taycan Turbo S,Taycan Tur",ANH,2021,E,Bremen,2
PORSCHE,"Taycan Turbo,Taycan Turbo",ALY,2021,E,Bremen,3
PORSCHE,Taycan 4S,ALZ,2021,E,Bremen,6
PORSCHE,Taycan 4S,AMA,2021,E,Bremen,0
PORSCHE,"Taycan 4S,Taycan 4",ANI,2021,E,Bremen,2
PSA AUTOMOBILES (F),e-BERLINGO,AEE,2021,E,Bremen,0
PSA AUTOMOBILES (F),e-C4,ACW,2021,E,Bremen,12
PSA AUTOMOBILES (F),e-RIFTER,AED,2021,E,Bremen,0
PSA AUTOMOBILES (F),CORSA,ABX,2021,E,Bremen,53
PSA AUTOMOBILES (F),DS3 CROSSBACK,ACG,2021,E,Bremen,1
PSA AUTOMOBILES (F),"MOKKA,MOKKA",ADD,2021,E,Bremen,38
PSA AUTOMOBILES (F),2008,ACM,2021,E,Bremen,18
PSA AUTOMOBILES (F),208,ACH,2021,E,Bremen,16
RENAULT (F),TWINGO,BNZ,2021,E,Bremen,45
RENAULT (F),ZOE,BIA,2021,E,Bremen,0
RENAULT (F),ZOE,BMT,2021,E,Bremen,118
SAIC (RC),MG Marvel R Electric,AAC,2021,E,Bremen,0
SAIC (RC),MG Marvel R Electric,AAD,2021,E,Bremen,0
SAIC (RC),"MG ZS EV,ROEWE ZS EV",AAA,2021,E,Bremen,2
SAIC (RC),"MG ZS EV,ROEWE ZS EV",AAF,2021,E,Bremen,0
SEAT (E),BORN,ARM,2021,E,Bremen,2
SEAT (E),MII,APB,2021,E,Bremen,5
SKODA (CZ),CITIGO,AUN,2021,E,Bremen,14
SKODA (CZ),ENYAQ 50,AWQ,2021,E,Bremen,1
SKODA (CZ),ENYAQ 60,AWR,2021,E,Bremen,16
SKODA (CZ),ENYAQ 80,AWS,2021,E,Bremen,40
SKODA (CZ),ENYAQ 80X,AWT,2021,E,Bremen,0
TESLA (USA),Model X,AAU,2021,E,Bremen,0
TESLA (USA),Model X,AAY,2021,E,Bremen,0
TESLA (USA),Model Y,ABD,2021,E,Bremen,19
TESLA (USA),Model 3,AAQ,2021,E,Bremen,74
TESLA (USA),Model 3,AAR,2021,E,Bremen,75
TESLA (USA),Model 3,AAS,2021,E,Bremen,27
TESLA (USA),Model 3,AAZ,2021,E,Bremen,28
TOYOTA EUROPE (B),LEXUS UX300E,APE,2021,E,Bremen,0
TOYOTA EUROPE (B),Proace,APK,2021,E,Bremen,1
VOLKSWAGEN (D),ABT e-Caddy,CMD,2021,E,Bremen,0
VOLKSWAGEN (D),ABT e-Caravelle 6.1,COA,2021,E,Bremen,0
VOLKSWAGEN (D),GOLF,CBP,2021,E,Bremen,4
VOLKSWAGEN (D),ID.3 PRO S 150 KW,CKW,2021,E,Bremen,28
VOLKSWAGEN (D),ID.3 PRO 107 KW,CKU,2021,E,Bremen,13
VOLKSWAGEN (D),ID.3 PRO 150 KW,CKV,2021,E,Bremen,39
VOLKSWAGEN (D),ID.3 PURE 110 KW,CKT,2021,E,Bremen,21
VOLKSWAGEN (D),ID.4 GTX 220 KW,CLR,2021,E,Bremen,2
VOLKSWAGEN (D),ID.4 PRO 150 KW,CLQ,2021,E,Bremen,73
VOLKSWAGEN (D),ID.4 PURE 109 KW,CLN,2021,E,Bremen,3
VOLKSWAGEN (D),ID.4 PURE 125 KW,CLO,2021,E,Bremen,4
VOLKSWAGEN (D),UP!,CKJ,2021,E,Bremen,133
VOLVO (S),Polestar 2,BRO,2021,E,Bremen,7
VOLVO (S),XC40,BUN,2021,E,Bremen,0
VOLVO (S),"XC40,C40",BTE,2021,E,Bremen,6
AUDI (D),e-tron GT,BZL,2021,E,Hamburg,14
AUDI (D),e-tron S,BVM,2021,E,Hamburg,6
AUDI (D),e-tron S Sportback,BVN,2021,E,Hamburg,4
AUDI (D),e-tron Sportback 50,BSM,2021,E,Hamburg,19
AUDI (D),e-tron Sportback 55,BSN,2021,E,Hamburg,47
AUDI (D),e-tron 50,BSK,2021,E,Hamburg,58
AUDI (D),e-tron 55,BSL,2021,E,Hamburg,70
AUDI (D),Audi e-tron,BPG,2021,E,Hamburg,0
AUDI (D),Q4 Sportback 35 e-tron,BZS,2021,E,Hamburg,5
AUDI (D),Q4 Sportback 40 e-tron,BZT,2021,E,Hamburg,5
AUDI (D),Q4 Sportback 50 e-tron,BZU,2021,E,Hamburg,8
AUDI (D),Q4 35 e-tron,BZJ,2021,E,Hamburg,17
AUDI (D),Q4 40 e-tron,BZK,2021,E,Hamburg,25
AUDI (D),Q4 50 e-tron,BZV,2021,E,Hamburg,15
AUDI (D),RS e-tron GT,BZM,2021,E,Hamburg,8
BMW,iX xDrive40,DGW,2021,E,Hamburg,14
BMW,iX xDrive50,DGV,2021,E,Hamburg,5
BMW,iX3,DAQ,2021,E,Hamburg,69
BMW,"i3s,i3",BSI,2021,E,Hamburg,243
BMW,i4 eDrive40,DGZ,2021,E,Hamburg,0
BMW,i4 M50,DHA,2021,E,Hamburg,0
BMW,Cooper SE,CYC,2021,E,Hamburg,296
CITROEN (F),"JUMPY, SPACETOURER,JUMPY",BBW,2021,E,Hamburg,9
DACIA (RO),SPRING,AFG,2021,E,Hamburg,32
DAIMLER (D),eVito Tourer,AAI,2021,E,Hamburg,0
DAIMLER (D),eVito Tourer,AAJ,2021,E,Hamburg,21
DAIMLER (D),EQ forfour,ADK,2021,E,Hamburg,140
DAIMLER (D),EQ fortwo cabrio,ADM,2021,E,Hamburg,249
DAIMLER (D),EQ fortwo coupe,ADL,2021,E,Hamburg,876
DAIMLER (D),EQA 250,BBR,2021,E,Hamburg,65
DAIMLER (D),EQA 300 4MATIC,AXX,2021,E,Hamburg,3
DAIMLER (D),EQA 350 4MATIC,AXW,2021,E,Hamburg,5
DAIMLER (D),EQB 300 4MATIC,BDI,2021,E,Hamburg,6
DAIMLER (D),EQB 350 4MATIC,BDH,2021,E,Hamburg,1
DAIMLER (D),EQC 400 4MATIC,AKA,2021,E,Hamburg,49
DAIMLER (D),"EQS 450 4MATIC,EQS 580 4M",AXY,2021,E,Hamburg,13
DAIMLER (D),"EQS 450+,EQS 350",AXZ,2021,E,Hamburg,2
DAIMLER (D),EQV,ASK,2021,E,Hamburg,31
DAIMLER (D),EQV,ASL,2021,E,Hamburg,3
FCA (I),500,AVN,2021,E,Hamburg,235
FORD (D),Mustang Mach-E,BUN,2021,E,Hamburg,1
FORD (D),Mustang Mach-E,BUO,2021,E,Hamburg,0
FORD (D),Mustang Mach-E,BVE,2021,E,Hamburg,31
FORD (D),Mustang Mach-E,BVF,2021,E,Hamburg,22
FORD (D),Mustang Mach-E,BVQ,2021,E,Hamburg,0
HONDA MOTOR (J),Honda e,AEW,2021,E,Hamburg,40
HYUNDAI MOTOR (CZ),"Kona, Kauai",AFH,2021,E,Hamburg,149
HYUNDAI MOTOR (CZ),"Kona, Kauai",AFI,2021,E,Hamburg,57
HYUNDAI MOTOR (ROK),IONIQ,AHL,2021,E,Hamburg,35
HYUNDAI MOTOR (ROK),IONIQ5,AJX,2021,E,Hamburg,32
HYUNDAI MOTOR (ROK),IONIQ5,AJY,2021,E,Hamburg,0
HYUNDAI MOTOR (ROK),IONIQ5,AJZ,2021,E,Hamburg,45
HYUNDAI MOTOR (ROK),IONIQ5,AKA,2021,E,Hamburg,16
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIO,2021,E,Hamburg,2
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIP,2021,E,Hamburg,38
JAGUAR LAND ROVER (UK),Jaguar I-PACE,AHX,2021,E,Hamburg,60
JIANGLING (RC),U5,AAD,2021,E,Hamburg,6
KIA (ROK),EV6,AAZ,2021,E,Hamburg,0
KIA (ROK),EV6,ABA,2021,E,Hamburg,9
KIA (ROK),EV6,ABC,2021,E,Hamburg,3
KIA (ROK),NIRO,AAK,2021,E,Hamburg,14
KIA (ROK),NIRO,AAL,2021,E,Hamburg,0
KIA (ROK),NIRO,AIB,2021,E,Hamburg,112
KIA (ROK),NIRO,AIC,2021,E,Hamburg,4
KIA (ROK),SOUL,AAA,2021,E,Hamburg,3
KIA (ROK),SOUL,AAB,2021,E,Hamburg,4
KIA (ROK),SOUL,AIH,2021,E,Hamburg,27
KIA (ROK),SOUL,AII,2021,E,Hamburg,1
MAZDA (J),MAZDA MX-30,AII,2021,E,Hamburg,46
NEXT.E.GO,e.GO Life,AAA,2021,E,Hamburg,3
NISSAN (CH),"Nissan Leaf 62kWh,Nissan",ALE,2021,E,Hamburg,36
NISSAN (CH),NISSAN e-NV200,AIA,2021,E,Hamburg,7
NISSAN AUTOMOTIVE (F),"Nissan Leaf 62kWh,Nissan",AAJ,2021,E,Hamburg,38
NISSAN AUTOMOTIVE (F),NISSAN e-NV200,AAO,2021,E,Hamburg,0
OPEL,Ampera-e,AGT,2021,E,Hamburg,0
OPEL,Combo-e Life,AMK,2021,E,Hamburg,0
PEUGEOT (F),"EXPERT, Traveller,EXPERT",BBY,2021,E,Hamburg,2
PEUGEOT (F),VIVARO / ZAFIRA LIFE,BBU,2021,E,Hamburg,14
POLESTAR (S),Polestar 2,AAA,2021,E,Hamburg,11
POLESTAR (S),Polestar 2,AAB,2021,E,Hamburg,83
PORSCHE,Taycan,ANJ,2021,E,Hamburg,57
PORSCHE,"Taycan Turbo S,Taycan Tur",ANH,2021,E,Hamburg,3
PORSCHE,"Taycan Turbo,Taycan Turbo",ALY,2021,E,Hamburg,17
PORSCHE,Taycan 4S,ALZ,2021,E,Hamburg,41
PORSCHE,Taycan 4S,AMA,2021,E,Hamburg,0
PORSCHE,"Taycan 4S,Taycan 4",ANI,2021,E,Hamburg,33
PSA AUTOMOBILES (F),e-BERLINGO,AEE,2021,E,Hamburg,2
PSA AUTOMOBILES (F),e-C4,ACW,2021,E,Hamburg,39
PSA AUTOMOBILES (F),e-RIFTER,AED,2021,E,Hamburg,0
PSA AUTOMOBILES (F),CORSA,ABX,2021,E,Hamburg,127
PSA AUTOMOBILES (F),DS3 CROSSBACK,ACG,2021,E,Hamburg,34
PSA AUTOMOBILES (F),"MOKKA,MOKKA",ADD,2021,E,Hamburg,61
PSA AUTOMOBILES (F),2008,ACM,2021,E,Hamburg,41
PSA AUTOMOBILES (F),208,ACH,2021,E,Hamburg,106
RENAULT (F),TWINGO,BNZ,2021,E,Hamburg,72
RENAULT (F),ZOE,BIA,2021,E,Hamburg,0
RENAULT (F),ZOE,BMT,2021,E,Hamburg,507
SAIC (RC),MG Marvel R Electric,AAC,2021,E,Hamburg,0
SAIC (RC),MG Marvel R Electric,AAD,2021,E,Hamburg,0
SAIC (RC),"MG ZS EV,ROEWE ZS EV",AAA,2021,E,Hamburg,16
SAIC (RC),"MG ZS EV,ROEWE ZS EV",AAF,2021,E,Hamburg,0
SEAT (E),BORN,ARM,2021,E,Hamburg,2
SEAT (E),MII,APB,2021,E,Hamburg,61
SKODA (CZ),CITIGO,AUN,2021,E,Hamburg,37
SKODA (CZ),ENYAQ 50,AWQ,2021,E,Hamburg,2
SKODA (CZ),ENYAQ 60,AWR,2021,E,Hamburg,48
SKODA (CZ),ENYAQ 80,AWS,2021,E,Hamburg,152
SKODA (CZ),ENYAQ 80X,AWT,2021,E,Hamburg,2
TESLA (USA),Model X,AAU,2021,E,Hamburg,1
TESLA (USA),Model X,AAY,2021,E,Hamburg,0
TESLA (USA),Model Y,ABD,2021,E,Hamburg,154
TESLA (USA),Model 3,AAQ,2021,E,Hamburg,233
TESLA (USA),Model 3,AAR,2021,E,Hamburg,347
