manufacturer,model,tsn,year,fuel_type,federal_state,new_registration
OPEL,Ampera-e,AGT,2017,E,Schleswig-Holstein,1
OPEL,Ampera-e,BLA,2017,E,Schleswig-Holstein,2
PEUGEOT (F),iOn,AOG,2017,E,Schleswig-Holstein,10
RENAULT (F),ZOE,AZX,2017,E,Schleswig-Holstein,223
TESLA (USA),Model S,AAJ,2017,E,Schleswig-Holstein,22
TESLA (USA),Model S,AAK,2017,E,Schleswig-Holstein,40
TESLA (USA),Model S,AAL,2017,E,Schleswig-Holstein,6
TESLA (USA),Model X,AAM,2017,E,Schleswig-Holstein,32
TESLA (USA),Model X,AAN,2017,E,Schleswig-Holstein,4
TESLA (USA),Model X,AAO,2017,E,Schleswig-Holstein,4
TESLA (USA),Model X,AAP,2017,E,Schleswig-Holstein,1
VOLKSWAGEN (D),GOLF,BMS,2017,E,Schleswig-Holstein,8
VOLKSWAGEN (D),GOLF,CBP,2017,E,Schleswig-Holstein,93
VOLKSWAGEN (D),UP!,BKY,2017,E,Schleswig-Holstein,20
BMW,"i3s,i3",BSI,2017,E,Thüringen,35
CITROEN (F),"C-ZERO,C-Zero",AJT,2017,E,Thüringen,3
DAIMLER (D),forfour ed,GON,2017,E,Thüringen,11
DAIMLER (D),fortwo cabrio ed,GOP,2017,E,Thüringen,6
DAIMLER (D),fortwo coupe ed,HHE,2017,E,Thüringen,37
DAIMLER (D),B 250 e,EWE,2017,E,Thüringen,7
FORD (D),Focus Electric,BFW,2017,E,Thüringen,0
HYUNDAI MOTOR (ROK),IONIQ,AHL,2017,E,Thüringen,42
KIA MOTOR (ROK),SOUL,AFP,2017,E,Thüringen,2
KIA MOTOR (ROK),SOUL,AGJ,2017,E,Thüringen,1
MITSUBISHI (J),Mitsubishi i-MiEV,AEK,2017,E,Thüringen,6
NISSAN (CH),NISSAN e-NV200,AIA,2017,E,Thüringen,4
NISSAN (CH),"NISSAN LEAF 30kWh,NISSAN",AFV,2017,E,Thüringen,4
OPEL,Ampera-e,AGT,2017,E,Thüringen,4
OPEL,Ampera-e,BLA,2017,E,Thüringen,3
PEUGEOT (F),iOn,AOG,2017,E,Thüringen,0
RENAULT (F),ZOE,AZX,2017,E,Thüringen,44
TESLA (USA),Model S,AAJ,2017,E,Thüringen,4
TESLA (USA),Model S,AAK,2017,E,Thüringen,21
TESLA (USA),Model S,AAL,2017,E,Thüringen,2
TESLA (USA),Model X,AAM,2017,E,Thüringen,8
TESLA (USA),Model X,AAN,2017,E,Thüringen,2
TESLA (USA),Model X,AAO,2017,E,Thüringen,0
TESLA (USA),Model X,AAP,2017,E,Thüringen,0
VOLKSWAGEN (D),GOLF,BMS,2017,E,Thüringen,3
VOLKSWAGEN (D),GOLF,CBP,2017,E,Thüringen,63
VOLKSWAGEN (D),UP!,BKY,2017,E,Thüringen,18
BMW,"i3s,i3",BSI,2017,E,special,2
CITROEN (F),"C-ZERO,C-Zero",AJT,2017,E,special,0
DAIMLER (D),forfour ed,GON,2017,E,special,0
DAIMLER (D),fortwo cabrio ed,GOP,2017,E,special,0
DAIMLER (D),fortwo coupe ed,HHE,2017,E,special,0
DAIMLER (D),B 250 e,EWE,2017,E,special,18
FORD (D),Focus Electric,BFW,2017,E,special,0
HYUNDAI MOTOR (ROK),IONIQ,AHL,2017,E,special,0
KIA MOTOR (ROK),SOUL,AFP,2017,E,special,0
KIA MOTOR (ROK),SOUL,AGJ,2017,E,special,0
MITSUBISHI (J),Mitsubishi i-MiEV,AEK,2017,E,special,0
NISSAN (CH),NISSAN e-NV200,AIA,2017,E,special,0
NISSAN (CH),"NISSAN LEAF 30kWh,NISSAN",AFV,2017,E,special,0
OPEL,Ampera-e,AGT,2017,E,special,0
OPEL,Ampera-e,BLA,2017,E,special,0
PEUGEOT (F),iOn,AOG,2017,E,special,0
RENAULT (F),ZOE,AZX,2017,E,special,5
TESLA (USA),Model S,AAJ,2017,E,special,1
TESLA (USA),Model S,AAK,2017,E,special,0
TESLA (USA),Model S,AAL,2017,E,special,0
TESLA (USA),Model X,AAM,2017,E,special,1
TESLA (USA),Model X,AAN,2017,E,special,0
TESLA (USA),Model X,AAO,2017,E,special,0
TESLA (USA),Model X,AAP,2017,E,special,0
VOLKSWAGEN (D),GOLF,BMS,2017,E,special,0
VOLKSWAGEN (D),GOLF,CBP,2017,E,special,0
VOLKSWAGEN (D),UP!,BKY,2017,E,special,0
